Class,Email
Gables,FW Origin OSS <PRODUCT> Training <NAME> <NUMBER> <NAME> Could you please set up the <PRODUCT> tab on <NAME> OSS live for ordering account The customer id is <NUMBER> <NAME>
Gables,FW OSS <PRODUCT> Training Signoff form All Can you please set up the <PRODUCT> tab on the <COMPANY> live OSS account The customer id is <NUMBER> I will save their signoff form this afternoon
Gables,FW OSS Sign Off Form <COMPANY> customer id <NUMBER> <NAME> Could you please set up the <PRODUCT> tab on <COMPANY> live OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,FW OSS Sign Off Form for <PRODUCT> <NUMBER> <NAME> Could you please set up <COMPANY> customer id <NUMBER> as live on the <PRODUCT> tab I will save their signoff form to the Gdrive <NAME>
Gables,FW OSS Sign off form from <COMPANY> <NUMBER> <NAME> Could you please set up the <PRODUCT> tab on <COMPANY> live ordering account I have saved their signoff form to the Gdrive <NAME>
Gables,FW OSS Signoff Sheet All Can you please set up <NAME> from <COMPANY> as live on OSS for <PRODUCT> The customer id is <NUMBER> I will save his signoff form <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,FW OSS Training All Can you please set up <COMPANY> customer id <NUMBER> with a live <PRODUCT> tab I will save <NAME> signoff form to the Gdrive <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,FW Sign off form All Can you please set up <NAME> at <COMPANY> as live on OSS for <PRODUCT> The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,FW sign off form for <COMPANY> customer id <NUMBER> <NAME> Could you please set up <COMPANY> as live for <PRODUCT> I have explained to <NAME> that his default setting on the Live programme will have the tolerance set to The customer id is <NUMBER> I will save the sign off form to the Gdrive <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,FW signed <COMPANY> <NUMBER> <NAME> Could you please enable the <PRODUCT> tab on the live account for <COMPANY> customer id <NUMBER>
Gables,FW Signed <PRODUCT> Form <NAME> Can you please set up <COMPANY> with a live for ordering <PRODUCT> tab on OSS The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,Fwd <COMPANY> <NUMBER> All Can you please set up <COMPANY> as live in OSS with their <PRODUCT> tab The customer id is <NUMBER> <NAME>
Gables,Fwd Origin OSS <PRODUCT> Training Sign off form <NAME> Can you please set up the <COMPANY> with the live <PRODUCT> tab on OSS I will save the sign off form to the gdrive tomorrow I am afraid that I dont have the customer id to hand because I am in a meeting in <ADDRESS>
Gables,learn link for <PRODUCT> <COMPANY> customer id <NUMBER> <NAME> Could I please have the <PRODUCT> tab set up on the <COMPANY> learn OSS account The customer id is <NUMBER>
Gables,Login code for <COMPANY> customer id <NUMBER> <NAME> Can you please set up <COMPANY> customer id <NUMBER> with the <PRODUCT> tab on the learn platform <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Gables,OSS <PRODUCT> Tab <COMPANY> customer id <NUMBER> <NAME> Could you please set up <COMPANY> with a learn <PRODUCT> tab for our training this The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,OSS <PRODUCT> Tab live <COMPANY> <NUMBER> All Can you please set up <COMPANY> as live on <PRODUCT> ASAP The customer id is <NUMBER> I will save their sign off form to the Gdrive upon my return <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Gables,OSS <PRODUCT> Training <COMPANY>e <NUMBER> <NAME> I am going to try to pop in to see <COMPANY> this afternoon to show them how to use the <PRODUCT> tab Could you please send me the learn login code with their email address The customer id is <NUMBER> <NAME>
Gables,RE Customer ID <NUMBER> <PRODUCT> Access Guys Im happy for them to have access to the <PRODUCT> tab again
Information,<COMPANY> <NUMBER> <NUMBER> This customer has forwarded to us on order raised in OSS that is not appearing in our system I am thinking that probably they have used the testing version Could you confirm what happens here please <NAME>
Information,<COMPANY> branches and OSS All Can you please advise on whether we can pull up a list of <COMPANY> and <COMPANY> branches who are live for ordering on OSS I believe that most <COMPANY> branches should be quoting only but there may be a few other than <NAME> from <ADDRESS> who are ordering too <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,<COMPANY> ID <NUMBER> Could you check this account for me They are <ADDRESS> account in EUR and win no VAT The orders and quotes show Vat is something that need to be changed <NAME>
Information,<COMPANY> OSS Query id <NUMBER> All I have just received a call from <COMPANY> who are trying to locate a project that was last amended on their OSS account in <DATE> this year The reference is possibly <NAME> <NAME> or <NUMBER> <ADDRESS> They cant remember the full details I have shown them how to search through their account history by clicking on the <COLOUR> circled areas as shown below but <COMPANY> are saying that their history is only showing projects going back as far as <DATE> this year They have been live on OSS for much longer Can you please advise <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,<LENGTH> <STYLE> on the Learn platform All Please find below the <LENGTH> <PRODUCT> that I was able to add to the OSS learn platform The live platform is showing <LENGTH> and <LENGTH> options only which I believe is correct I have spoken to <NAME> and he says that we occasionally manufacture <LENGTH> <STYLE> <PRODUCT> as a special request for some customers but we dont manufacture them as a standard offering Could you please confirm this and remove the <LENGTH> option on the <STYLE> learn platform if necessary <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,<NUMBER> <COMPANY> Can you please let me know whether this customer is live <NAME>
Information,<NUMBER> <NAME> rang and advised he is not able to change any spec when processing a new quote order he restarted the <NAME> and logged it and out but he is still having this issue Please can someone look into this and give him a call to get it resolved <NAME> <NAME>
Information,<PRODUCT> and trickle vents Quote ID <NUMBER> OSS is allowing our <PRODUCT> of this width to have trickle vents when turned into a normal left hung and right hung is disallows this Please advise
Information,<PRODUCT> error on OSS I was just processing a <PRODUCT> on OSS however I was not able to achieve the customer requested size on OSS I looked this over with <NAME> and he doesnt see a reason why we cant make this Please can you take a look into it I have attached the quotation at the maximum that I could produce OSS project <NUMBER> and also the customer request I have also attached the version produced on Logikal at the actual requested sizes Do you know why we cannot achieve the <LENGTH> on the right upstand on OSS and it is restricted to <LENGTH> I look forward to hearing from you <NAME> <NAME>
Information,<PRODUCT> has disappeared Please can you look into this <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Information,<PRODUCT> issue Please see screen shot below these mullions should be allowed <NAME> <NAME> <EMAIL> 
Information,<PRODUCT> jobs Is there any way of load a OSS <PRODUCT> onto Draftsight without having to go through logikal as I believe the Add on sizes are incorrect on <NUMBER> <NUMBER> and <NUMBER>
Information,<PRODUCT> Opening Options All I have received a query about the opening options on <PRODUCT> on OSS Can you please let me know why we ask which direction the <PRODUCT> should open and then again which direction the lead <PRODUCT> should open <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,<PRODUCT> order I am trying to match this <PRODUCT> to the drawing but oss will not let me do the correct splits as mullions and I cannot see why Please can you have a look <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Information,<PRODUCT> query All Can you please let me know what the measurements in <COLOUR> below mean Which ones are the correct guidelines <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,<PRODUCT> shape limitations I am trying to get the <NAME> splits closer to the point but the picture shows it wont let me get any closer than <LENGTH> can you help please this is an order for a very inpatient customer so they will be on my back soon if it will take a while can you let me know please and Ill just send the logikal one <NAME> <NAME> <EMAIL> 
Information,<PRODUCT> Slope Addons Issue Please can someone explain the reason why we cannot produce these <PRODUCT> including a <LENGTH> addon on the slopes OSS says I have to increase the upstands from <LENGTH> to <LENGTH> in order to allow the <LENGTH> addons However the customers argument is that even at <LENGTH> including a <LENGTH> addon the frame is still <LENGTH> and the minimum upstand is <LENGTH> If someone could please explain the reason for this I would be very grateful in advance <NAME> <NAME> I what you are saying but it needs to have the addons on is it because you have to cut frame height at <LENGTH> are you saying you cant do this Why Please call me on this issue this <NAME>
Information,<PRODUCT> Tab training All Can you please let me know what the <LENGTH> highlighted in <COLOUR> is <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,<PRODUCT> training query from <COMPANY> All Can you please let me know whether the diagonal dimension on a <PRODUCT> includes the cill or not The image appears to end at the top of the cill <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,<STYLE> <COMPANY> Is there a reason why we cannot do this <PRODUCT> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Information,<STYLE> egress Please could you advise on the below OSS will let me put this <PRODUCT> as emergency exit at <LENGTH> wide <STYLE> but when I change the width to <LENGTH> it states its too small Can you please advise asap as this needs to be ordered
Information,<STYLE> Gaskets Do we only offer <COLOUR> gaskets for <STYLE> Are there any other options available such as <COLOUR> gaskets <NAME>
Information,<STYLE> image issue All Can you please see the image below <NAME> and <NAME> have commented that the sight lines are incorrect The ratio of the outer frame to sash is incorrect even if it a long leg Secondly in this instance the top frame leg is a long a long leg and the sides and bottom are short leg <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,<STYLE> Longleg frame height validation When building a <PRODUCT> with a shortleg frame the height limits work fine But when changing to longleg the height input info remains the same even though it squishes the sash down and makes this height invalid <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,<STYLE> OSS I am trying to put through an order for a fixed frame in <STYLE> sizes are <AREA> going off the spec book that is within the size limitations however it does not allow for me to quote one fixed frame only two Please could you look into it <NAME> <NAME>
Information,Awning Error team I am trying to quote an awning <PRODUCT> <AREA> and OSS is not allowing me to do so The largest acceptable width it will take is <NUMBER> Can somebody explain why this is happening <EMAIL> <NUMBER> <NUMBER>
Information,Can you please take a look and advise on which document has the correct glass sizes <NAME> <NAME> 
Information,Cancelling order <NUMBER> I need to amend one of the <PRODUCT> on the above order however OSS does not allow me to cancel it and if I cancel it on EA I will have to re raise this order please can you look into this <NAME> <NAME>
Information,configuration question Team I am trying to put the below <PRODUCT> in and need a <NUMBER> however the only option it is giving me is a <NUMBER> Can you please advise <NAME> <NAME> 
Information,Coupler upstand Could you check this for me please I cant put the middle as a coupler is this correct as Ive been told this should be fine I need to get this order on asap as its a for <NUMBER> <TIME> <DATE>
Information,customer <COMPANY> <NUMBER> On the customers screen it says ordering disabled However when I log in to their account I can order things Can you have a look into this their account is not on stops so not sure why <NAME> <NAME> <EMAIL> 
Information,customer ID <NUMBER> Project ID <NUMBER> <NAME> quoted this project <NUMBER> but when she turned into an order the <PRODUCT> disappear An order completely empty is here <NUMBER> but without <PRODUCT> Could you have a look please Customer is chasing the project
Information,Delivery dates On the confirmations are we no longer showing the delivery date they select Ive had a few calls about this now and logistics also putting customers through to me about delivery dates so if this is an update has anyone been told
Information,discount <COMPANY> The extra <NUMBER> discount for <COMPANY> <NUMBER> <PRODUCT> orders has it been added on to OSS orders Please let me know <NAME>
Information,easi admin quote <NUMBER> Can you please have a look at quote number <NUMBER> on Easi Admin and check if you can get it to generate a picture of the <PRODUCT> on the quote confirmation <NAME>
Information,Egress Hinges OSS Could you please let me know if you have limitations for <STYLE> and <STYLE> egress hinges new min and max top hung and side hung <EMAIL>
Information,Frame Extenders for <PRODUCT> All Can you please let me know when frame extenders will be added to OSS for <PRODUCT> Should customers request these via the office in the meantime <NAME> could you please update the team with the answer for me because I will be off next <DATE> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,FW <COMPANY> change of details All Will the below be solved by updating the Trading as name in EA <NAME> I think it means that you can raise invoices with the correct company name too <NAME>
Information,FW <NAME> <NUMBER> Please can you have a look at the attached project ref <PRODUCT> <NUMBER> The height needs to be <LENGTH> including cill and addons but OSS does not allow it Please can you advise <NAME>
Information,FW <NUMBER> serial number query I am not able to assign below serial number to the order Could you add this for me please Order number <NUMBER> <NAME> <NAME> <NAME> <EMAIL> 
Information,FW Bay <PRODUCT> quote Can you check to see if this quote was done under the testing system as I cannot find it
Information,FW Comments <NUMBER> <NAME> <NAME> <NAME> raised a query with us last week for an oversize Dummy Sash <PRODUCT> The <PRODUCT> sketch attached should have flagged as oversize on OSS but didnt Ive spoken to <NAME> <NAME> who seems to be under the impression we changed some fixed <PRODUCT> limitations recently which <NAME> be applying to the dummy sashes also Any chance we could pull out the ruleset for dummy sashes and have a look <NAME>
Information,FW Egress Hinges Could you please let me know if there is a way to find out what quotes and orders are already on OSS and are being affected by this change so we can let customers know <NAME>
Information,FW Glass Crate fee <PRODUCT> <NAME> had an issue last week with the quotes below and he could not remove the glass crate fee he added from the dynamic drop down It has not happened since but wanted to share Not sure if it was user or system <NAME> <NAME> <EMAIL> 
Information,FW Guarantees Are you able to sort the below please Cheers <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,FW Info not updating Please review <NAME> observation <NAME> <NAME> <EMAIL> 
Information,FW issue Please see below and advise if we are aware of any OSS issues <NAME> <NAME> 
Information,FW Origin <PRODUCT> Handle Offering All Can you please see the email chain below Solutions arent sure why we have three options of <PRODUCT> handle available on the educational version of OSS Can you please advise <NAME> 
Information,FW OSS and <COMPANY> Am I right in saying that we would need to set up a new account in EA at discount just for OSS quoting purposes I have a skype meeting with <NAME> tomorrow at <NUMBER> it might be good is someone could pop in for <NUMBER> <TIME> and explain to him what the options are <NAME>
Information,FW OSS Could you please let me know if we can run BOM on the back of quote or does it need to be converted to the order Is converting to the order the best option to check the cost Please let me know your thoughts <NAME> <NAME> <EMAIL> 
Information,FW Please delete from OSS Are you able to delete a project from OSS Please see below customer wants to have project <NUMBER> deleted <NAME> 
Information,FW Portal Query from <COMPANY> All Can you please see the query below from <NAME> from <COMPANY> and advise The old customer id for <COMPANY> is <NUMBER> <NAME> 
Information,FW Product Update <DATE> <NUMBER> All Can you please let me know whether we can request a floating mullion for the <STYLE> <PRODUCT> on OSS <NAME>
Information,FW Product Update <DATE> <NUMBER> The <COLOUR> option is still not available to select on <STYLE> but weve been sent this to say that it is Could you look into this please <NAME>
Information,FW Product Update July <NUMBER> added to OSS All I have just tried to look for the fingerpull handle on OSS and it doesnt appear to be there Can you please advise Also can you please let me know whether the <LENGTH> <PRODUCT> frame extender will be added to OSS <NAME> 
Information,FW Quote <COLOUR> Do you know if <COLOUR> is available to choose on easiadmin
Information,FW Quote ref <NAME> The customer has managed to do this <PRODUCT> quote with a side hung wider than <LENGTH> Please can you have a look into it <NAME> <NAME> <EMAIL> 
Information,FW We have received the below email OSS generated the glass sizes which look quite unusual I ran it by <NAME> <NAME> and he did agree that he has not seen so many decimal points before and advised I should speak to you Please could you look into it and advise <NAME> <NAME>
Information,Fwd ordering disabled All Can you please confirm why <COMPANY> are unable to order on OSS Is their account on stop with accounts <NAME>
Information,Issue w <PRODUCT> configuration Team I am trying to change this unit from a <NUMBER> to a <NUMBER> panel system and the option is not available Please advise on why I cannot have any option besides <NUMBER> panels <NAME> <NAME> 
Information,Issue w pass through <PRODUCT> Team I am trying to quote a <NUMBER> unit with a height of <NUMBER> however am only getting an option for a <NUMBER> or <NUMBER> panel Please advise at your earliest convenience <NAME> <NAME> 
Information,Issue with quoting awning <PRODUCT> Team Can you please let me know why I cannot quote the below <PRODUCT> Maximum awning size is <NUMBER> x <NUMBER>
Information,Limitations <STYLE> Can you look into this for me we have done quotes as high as <LENGTH> for the <STYLE> <PRODUCT> and the spec sheets have changed I have a customer waiting for a quote and I have told her we can do the height at <LENGTH> but OSS wont let me
Information,Max Height <STYLE> I just wanted to confirm the max height on a side hung in <STYLE> we can put in <LENGTH> on OSS and Im assuming so can the customer however we are under the impression we are not meant to input any above <LENGTH> is <LENGTH> to do with the sash and the frame can be higher or is the an error Could you let me know please
Information,OSS <STYLE> Long Leg I need to raise a <STYLE> order with long legs at the top and sides but OSS doesnt give a long leg option for the Left or Right sides I have took a screenshot as per below Could you look into this please <NAME>
Information,OSS Development <STYLE> <PRODUCT> size restrictions The info box tells me my min height for the top section is <LENGTH> but when I do this it still results in a sash height error The sash then tells me I need a min height of <LENGTH> and the sash is currently <LENGTH> high Should the info box not say <LENGTH> in the first place <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,OSS Order Confirmation <NUMBER> <NUMBER> Team Can you please look into this for me <NUMBER> right <PRODUCT> is <NUMBER> wide <NUMBER> <NUMBER> and <NUMBER> lite are <NUMBER> wide as well Yet the glass sizes show up different for the center <PRODUCT> on <NUMBER> This is OSS <NUMBER> <NUMBER>
Information,OSS slave handles on <PRODUCT> All Our <PRODUCT> tab is only offering a bar handle as a slave handle option on <PRODUCT> <NAME> has advised that the option should be the regular <PRODUCT> slave handle or a Hafi <NUMBER> if a <NUMBER> is on the master <PRODUCT> Bar Handles are just that Bar Handles and not slave handles Can you please check and change this if necessary <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,Panel size OSS <NUMBER> Another issue I was checking through my quote and it come up saying I couldnt do this panel at <LENGTH> when I did this the other <TIME> it said the min had to be <LENGTH> and now its changed to <LENGTH> can you check this out for me please as I asked the customer to change it to <NUMBER> and now looks like Im going to have to change it again
Information,Project <NUMBER> On the attached project please can you check why the fixed frames cant be internally beaded This is how the customer requested them <NAME>
Information,project id <NUMBER> <COMPANY> Please could you look at the attached and advise as to why no discount is being applied by OSS
Information,Query from the <PRODUCT> tab All Can you please let me know when this option would be used I have received a query during training <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Information,Re Max Height <STYLE> No probs <NAME> Any chance you can just check that the Sales Ops team have the latest version of the spec guide <NAME>
Information,"Ref <NAME> <NAME> <NUMBER> <COMPANY> have called stating <PRODUCT> <NUMBER> 	will not allow a width change from <LENGTH> to <LENGTH> Would this be because the original quote was generated on <NUMBER> <NUMBER> <NUMBER> <NAME> <NAME> "
Information,Serial Plates Could we please have serial numbers for the below orders <NUMBER> <NUMBER> Can they please be posted out to <ADDRESS>
Information,template forms Can you please send me the forms so that I can create some templates for a new customer thanks
Information,Trade Account <NAME> I possibly have access to a dummy Trade Partner account on OSS so I can see what the customers see rather than internal dashboard <NAME>p <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Information,Trim When applying trim on OSS say quantity <NUMBER> internal trim does this provide a whole <LENGTH> length
Information,US <PRODUCT> Size Queries Afternoon I am updating some spec sheets for the US and was hoping youd be able to confirm the <PRODUCT> size limitations We currently have the table below on the spec sheets Could you please confirm the minimum and maximum sizes for each <PRODUCT> for both impact and nonimpact <NAME> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Information,US <PRODUCT> Size Query Afternoon Could you please confirm if the size limitations in the table below are correct for the US <NAME> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Leaver,Dear all Some of you may already know some may not that <NAME> in our Marketing Team is sadly leaving us and his last day with Origin will be <DATE>
Leaver,Dear all Some of you may know that <NAME> in our On Boarding team is sadly leaving us shortly I have a card on reception so if you wish to sign it please come and see me
Leaver,Leaver <NAME> <NAME> has left the business as of today <NAME> <NAME>
Leaver,Leaver <NAME> <NAME> has left the company so if you can close any of his account he has open <NAME> <NAME>
Leaver,Leaver Notification Leaver Origin User Leaver Checklist <NAME> <DATE>
Leaver,Leaver The accounts temp <NAME> <NAME> has now left if we can close all related account <NAME> <NAME>
Logo,FW <COMPANY> change of details <NAME> Do you know how to update OSS so the attached logo is shown on <COMPANY> quotes <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> <EMAIL>
Logo,FW <COMPANY> Logo Can we see what this looks like for them <COMPANY> <NUMBER>
Logo,FW <PRODUCT> learn tab for OSS Sign off forms All Can you please add the attached logo to the <COMPANY> OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Logo,FW amendments to order form All Can you please find attached the logo for <COMPANY> customer id <NUMBER> 
Logo,FW Company Logo <COMPANY> customer id <NUMBER> <NAME> Could you please add the attached logo to <COMPANY> Customer Specification Forms on OSS The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Logo,FW logo as requested can you please see new logo for <COMPANY> please can you put onto OSS for them Cheers <NAME> <NAME> 
Logo,FW Logo for <COMPANY> customer id <NUMBER> All Can you please add the attached logo to the <COMPANY> OSS account customer id <NUMBER> <NAME> 
Logo,FW logo for <COMPANY> customer id <NUMBER> All Could you please add <COMPANY> logo to their OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>
Logo,FW meeting can you please attach logo to online pricing system for <COMPANY> ID <NUMBER> I have amended address on EasiAdmin Cheers <NAME> <NAME> 
Logo,FW OSS Logo for <COMPANY> <NUMBER> <NAME> Can you please see <NAME> comment below <NAME>
Logo,FW OSS Logo for <COMPANY> customer id <NUMBER> <NAME> Can you please see the request below from <COMPANY> customer id <NUMBER> <NAME>
Logo,FW Our Logo All Can you please add <COMPANY> logo to the customer Specification Document on their OSS account The customer id is <NUMBER> <NAME>
Logo,FW PNG LOGO All Can you please add the attached logo to <COMPANY> OSS account The customer id is <NUMBER> <NAME>
Logo,logo Can you please add the attached logo to <COMPANY> OSS <COMPANY> <NUMBER> thanks
Pricing,<COMPANY> <NUMBER> OSS ID The above OSS quote for <PRODUCT> is adding the RAL shortfall to the price however is saying The customer is obviously now querying the price Please look into this <NAME> <NAME> <EMAIL> 
Pricing,<COMPANY> price query <COMPANY> called in regarding OSS project <NUMBER> Revision <NUMBER> was generated on <NUMBER> <NUMBER> <NUMBER> with and overall price including vat of <NUMBER> Quote ID <NUMBER> Revision <NUMBER> was generated on <NUMBER> <NUMBER> <NUMBER> and is cheaper with a price of <NUMBER> Quote ID <NUMBER> The customer has stated he has not changed anything Do you know the reason as to why it has turned cheaper The customer wants to also confirm that if an order is generated will the current price be the correct one <NAME> <NAME> 
Pricing,<NAME> difference Please can you have a look at these <NUMBER> orders They are exactly the same but it shows a price difference on easiadmin <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Pricing,<NUMBER> Can someone please check that this price is definitely correct with no shortfall charge
Pricing,<PRODUCT> <NAME> Query for <COMPANY> I have a customer querying the price of an order I have placed the <PRODUCT> and they are scheduled for production however he has asked to amend the <PRODUCT> but we have run into a major price difference Please see below <NUMBER> <NUMBER> VAT placed on <NUMBER> <NUMBER> <DATE> original order placed with no cill face drainage <NUMBER> <NUMBER> VAT placed on <NUMBER> <NUMBER> <DATE> <LENGTH> cill face drainage customer requested to add <LENGTH> cill <NUMBER> <NUMBER> VAT placed on <NUMBER> <NUMBER> <DATE> <LENGTH> cill face drainage customer requested concealed so cancelled to amend but unable to select concealed with <LENGTH> cill on OSS Placed the order but put concealed in manufacturing instructions Customer then said just go back to face drainage so removed manufacturing instructions and sent back to sign off The price needs to be <NUMBER> VAT for the customer in advance
Pricing,<PRODUCT> Costing Query Oss Support Can you please have a look at the attached quote and check the costing for <PRODUCT> <NUMBER> as it seems a bit too cheap compared to the others <NAME>
Pricing,<PRODUCT> price issue standard vs color Team Please see the attached quotations One is done in <COLOUR> and the other is in a color The <PRODUCT> pricing is different as it should be the should be more expensive The <PRODUCT> pricing however is exactly the same Can you please advise on why or if this is correct why is it different for <PRODUCT> vs <PRODUCT>
Pricing,Different prices order id <NUMBER> <COMPANY> Customer has ordered above order version <NUMBER> yesterday and today he asked for one of the <PRODUCT> to have <LENGTH> frame extension added to the sides I amended and sent back the confirmation rev <NUMBER> but the price gone up for each <PRODUCT> even if I amended only one and the rest of them are the same Could you please have a look and let me know why <NAME> <NAME> 
Pricing,EA Order <NUMBER> OSS Project <NUMBER> pricing issue A customer placed their own order on OSS for <COMPANY> from OSS project ID <NUMBER> They then asked us to amend <NUMBER> <PRODUCT> so I cancelled the order made the amendment and then placed the order again as usual However now <NUMBER> of the <PRODUCT> have a price of The customer needs the amended confirmation to sign off however I cannot send with this pricing issue Please can you take a look into this and get back to me as soon as possible
Pricing,Easiadmin <NAME> issue I have had a few orders where the price has increased by <NUMBER> nothing has changed on the order and we are only noticing after it has been signed of Order numbers <NUMBER> and <NUMBER> There was another one but I cannot remember the order number <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL>
Pricing,FW <ADDRESS> Please can you check the price on this order it does not seem to have the correct discount <NAME> <NAME> <EMAIL> 
Pricing,FW <COMPANY> job addon pricing Please see email from <NAME> from <ADDRESS> Can you please have a look into this I did a quotation for her in Logical with frame extenders and it is cheaper than her <PRODUCT> done in OSS without exenders <NAME> <NAME> <EMAIL> <EMAIL> 
Pricing,FW <COMPANY> PRICE <NUMBER> HI Please can you have a look at the attached quote for <STYLE> customer is saying the <PRODUCT> are too expensive Can you please check and confirm if the pricing is correct <NAME>
Pricing,FW <COMPANY> Pricing Can you please action the below and confirm when done so I can go back to <NAME> Are you also able to advise on the pricing <EMAIL>
Pricing,FW <NAME> difference EasiAdmin converting quote to order <NAME> I am converting an EasiAdmin quote to an order as it is an oversized <PRODUCT> needs to be entered as Special I noticed a very large price discrepancy <NUMBER> the surcharge is <NUMBER> on the quote which is how it has always been however it is charging <NUMBER> on the order Also where the trickle vent option is the quote has <COLOUR> written in however on the order I cannot even go into that box to write anything We never use trickle vents on the <PRODUCT> so I am unsure why the quote even has that on there Please advise at your earliest convenience as our customer is ready to order <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> <EMAIL>
Pricing,FW <NAME> increase Please could someone look into this this please and let me know Customer is nonstop chasing and I cant think of another reason why it would have gone up <EMAIL>
Pricing,FW <PRODUCT> Costing Query Please can you check this as I need to send it to the customer this <NAME>
Pricing,FW <PRODUCT> prices Can you check that the price difference between <STYLE> and <STYLE> is correct on this quote
Pricing,FW Automatic reply <NAME> Please could you advise as to why the balance is coming up as <NAME> <NAME>
Pricing,FW Customer id <NUMBER> <COMPANY> shortfall <NAME> Please can you check why this quote has a <NUMBER> shortfall <NAME>
Pricing,FW Easi Pricing Error <NAME> A customer sent in a previously quoted project that he wanted us to revise but when I revised the project the price went up Attachment <NUMBER> this is the original quote with his revisions drawn out Attachment <NUMBER> is my quote pricing today Any idea why the price difference from <DATE> until now has increased Please advise <EMAIL>
Pricing,FW Easi Pricing Error Also the size change was minimal and the color went from <COLOUR> to <COLOUR> we actually thought it would stay same or decrease <EMAIL>
Pricing,FW Help <NAME> Please see attachment We have always been under the impression that <COLOUR> costs more than <COLOUR> The quote on the left is <NUMBER> panel <AREA> quoted in all <COLOUR> and is showing more expensive than the second quote on the right that is a <NUMBER> panel <AREA> in all <COLOUR> There is a price difference of <MONEY> Please help me understand <EMAIL>
Pricing,FW I hope you are well Please can you look at the attached the prices on the quote are different When Ive downloaded the quote the price was please could you advise why that would happen <NAME> <NAME> 
Pricing,FW Order no <NUMBER> <NUMBER> Can you have a look on attached Now this is an order nothing is changed and the customer has a different price He thinks this is something regarding the hinges as this is the only difference between the quote and order <NAME> <NAME> 
Pricing,FW OSS pricing off by few cents Take a look at pictures below why the penny difference in the highlighted fields <NAME> <NAME> <EMAIL> 
